order_id,order_date,customer,region,category,product,quantity,unit_price
ORD-10849,"September 02, 2025",Gull  Point Marina Company,NC,Furniture,Task Chair,1,$163.88
ORD-14660,11/3/2025,Pembroke Law Group,DC,safety equipment,Fire Extinguisher,4,69.14
ORD-14799,45906,Quality Crab Co Company,md,Furniture,Bookshelf,2,$ 109.43
ORD-13528,45913,Oceanfront Surf Shop,Washington DC,office supplies,Ink Cartridge,8,30.25
ord 11542,"November 24, 2025",Kettle & Crumb Bakery Co. ,MD,FURNITURE,Bookshelf,10,113.96
ORD-13609,09/26/25,"Emerald Cleaners, Inc.",n/a,Office Supplies,Whiteboard,1,$68.29
ORD-13425,45756,Hilltop Hardware Company,md,safety equipment,Safety Vest 10-Pack,10,5360.00
ORD-14880,04/12/26,"REDWING AUTO PARTS, INC.",Washington DC,Safety Equipment,Wet Floor Signs,1,19.10
ORD-10929,11/29/25,DOMINION CAFE,NULL,CLEANING,Mop Kit,8,$38.24
ord 11461,30-Apr-25,FOXTAIL FLORIST COMPANY,va,food & beverage,Coffee 5lb Bag,10,$50.01
ORD-10397,"April 08, 2026",First Colony Realty LLC,-,Furnture,File Cabinet,3,$103.96
ORD-12622,"August 21, 2025","Kettle & Crumb Bakery, Inc. ",sc ,Safety Eqipment,Wet Floor Signs,2,20.84 USD
ORD-10524,03-Jan-26,"beacon bookkeeping, inc.",dc,Ofice Supplies,Whiteboard,10,$ 63.76
ORD-14125,27-Feb-25,ATLANTIC  SUPPLY LLC,Maryland,OFFICE SUPPLIES,Copy Paper Case,4,$ 45.05
ORD-11668,2025-03-06,"First Colony Realty, Inc.",Virginia,Furniture,Standing Desk,1,403.10
ORD-10668,08-Dec-25,Xpress Couriers,MD,Cleaning,Disinfectant 4-Pack,1,26.58 USD
ORD-11024,2025-11-24,GULL  POINT MARINA, NC,SAFETY EQUIPMENT,Safety Vest 10-Pack,2,55.08 USD
ORD-12891,2025-05-15,wavecrest hotel inc,MD,F&B,Snack Variety Box,10,$ 36.41
ORD-14302,20-Jul-25,Cardinal Pest Control Company ,Virginia,Food & Beverage,Tea Sampler,4,21.96
ORD-10247,20-Mar-26,Salem Lanes Bowling Co.,va,Electronics,USB-C Dock,5,86.65
ORD-12517,01/16/25,Lighthouse Daycare,sc ,FOOD & BEVERAGE,Tea Sampler,8,22.80
ORD-11808,29-Mar-25,foxtail florist company,MD,Safety Equipment,Wet Floor Signs,2,$19.10
ORD-13029,"May 24, 2025",chesapeake motors inc,Washington DC,Furniture,Standing Desk,2,371.46
ORD-14193,28-May-25,Inlet  Ice Cream,VA ,Office Supplies,Ink Cartridge,1.0,$33.70
ORD-10469,05-Feb-26,Greenbrier Gym,sc ,Office supplies,Ink Cartridge,4,32.01
ORD-10865,45744,Dominion Cafe Co. ,md,Cleaning  ,Trash Liners Box,3.0,$22.00
ord 13381,26-Oct-25,eastline logistics,NC,Furniture,Standing Desk,5,$ 392.81
ORD-10513,09/26/25,Wavecrest  Hotel Co.,Maryland,Food & Beverage,Water Cooler Jug,1,$ 13.64
ORD-11065,04/13/26,osprey optics co. ,VA ,Office supplies,Ink Cartridge,3,$33.53
ORD-12637,45774,beacon bookkeeping,MD,Ofice Supplies,Whiteboard,4.0,$68.01
ORD-11979,"May 18, 2026",NANSEMOND NURSERY CO.,SC,Furniture,File Cabinet,2,100.65
ORD-13116,"January 24, 2025",James River Tours Company,va,Office Supplies,Stapler Set,4,17.73
ORD-12492,02/16/26,Osprey Optics,sc ,food & beverage,Tea Sampler,3,22.60 USD
ORD-11199,06-Feb-25,"James River Tours, Inc.",VA ,Safety Eqipment,First Aid Kit,1,$ 46.49
ord 11247,2025-10-01,Cardinal Pest Control,na,Furniture,Standing Desk,4,$ 404.06
ORD-10051,22-Nov-25,Harbor Light Church LLC ,Maryland,Electronics,USB-C Dock,3,91.50 USD
ORD-11985,"March 29, 2026",Oceanfront Surf Shop ,nc,Safety Eqipment,First Aid Kit,2,43.08 USD
ORD-11841,05/09/26,Ironclad Fitness Company,South Carolina,Cleening,Trash Liners Box,2,24.15
,2/6/2025,Pembroke Law Group Co. ,nc,Cleaning,Trash Liners Box,1,$ 22.63
ORD-12951,45689,WAVECREST HOTEL INC,Maryland,Food & Beverage,Coffee 5lb Bag,1,49.64
,10/29/2025,KETTLE & CRUMB BAKERY,sc ,Electroncs,Wireless Mouse,1.0,$25.60
ORD-13895,12/31/25,gull point marina co.,Maryland,Furniture,Task Chair,2,162.21 USD
ORD-12916,45791,uptown barbers,NC,Office Supplies,Ink Cartridge,4,31.07 USD
ORD-11003,"February 05, 2026",IRONCLAD FITNESS,Maryland,Furniture,Bookshelf,1,$ 108.93
ORD-12034,2025-05-10,"Mount Trashmore Mini Golf, Inc.",NC,Cleaning,Trash Liners Box,1,$24.26
ORD-13668,"March 11, 2026",chesapeake motors,North Carolina,Electronics,Label Printer,10,129.50 USD
ORD-11131,07/19/25,Wavecrest Hotel,MD,Furniture,Bookshelf,5,$116.09
ord 13097,"May 31, 2025","Eastline Logistics, Inc.",virginia,Cleaning,Trash Liners Box,2,24.64 USD
ORD-13968,45899,Uptown Barbers ,dc,Cleaning,Disinfectant 4-Pack,4,$ 28.74
ORD-13307,07/11/25,BAYVIEW  DENTAL,dc,Furniture,Task Chair,1,$154.23
ORD-13798,7/19/2025,WAVECREST HOTEL,dc,FURNITURE,File Cabinet,2,$ 96.17
ORD-11728,12-May-26,Norfolk Notary,nc,Office Supplies,Copy Paper Case,1,$ 42.66
ORD-11906,09/10/25,"Foxtail  Florist, Inc. ",nc,Safety Equipment,Wet Floor Signs,8,$21.39
ORD-14315,"May 09, 2026",oceanfront surf shop,Washington DC,Cleaning  ,Disinfectant 4-Pack,2.0,26.95 USD
ord 13610,"March 31, 2026","Wavecrest  Hotel, Inc.",sc ,F&B,Tea Sampler,5,22.08
ORD-10082,"September 12, 2025",osprey optics,DC,Food & Beverage,Tea Sampler,3,21.57
ORD-13726,2026-01-23,zenith  hvac ,D.C.,Office supplies,Ink Cartridge,4,$ 31.02
ORD-14886,2025-01-13,CARDINAL  PEST CONTROL CO. ,sc ,Safety Equipment,Fire Extinguisher,1,$70.83
ORD-14630,"May 27, 2025",Hilltop Hardware ,Maryland,Safety Eqipment,First Aid Kit,1,47.74
ORD-13955,4/12/2026,Foxtail Florist ,Maryland,Cleaning,Hand Soap Case,3,$ 30.80
ORD-14117,4/26/2026,YORKTOWN CATERING COMPANY,South Carolina,Office Supplies,Copy Paper Case,1,$ 43.93
ORD-10163,27-Feb-26,First Colony Realty,Washington DC,Cleening,Mop Kit,2,$ 36.84
ORD-12549,45770,Kettle & Crumb Bakery Company,MD,Food & Beverage,Coffee 5lb Bag,8,$48.34
ORD-10970,30-Mar-26,Yorktown Catering,SC,Safety Eqipment,Fire Extinguisher,5,68.84 USD
ORD-11042,"April 02, 2026","Ironclad Fitness, Inc.",MD,Furniture,Bookshelf,1,114.15
ORD-10432,9/13/2025,Emerald Cleaners Company,nc, Furniture,Task Chair,1,$153.26
ORD-11301,2025-04-30,PEMBROKE LAW GROUP CO.,md,food & beverage,Water Cooler Jug,1,$13.70
ORD-12393,"March 25, 2026",Jetty  Joe's Tackle Inc,dc,Furniture,File Cabinet,1,$ 94.91
ORD-13369,2025-03-01,NANSEMOND NURSERY ,md,Cleaning  ,Trash Liners Box,10,$24.71
ORD-10124,2025-04-08,Quality Crab Co Co. ,MD,Office Supplies,Copy Paper Case,8,42.09
ORD-12383,45977,OCEANFRONT SURF SHOP COMPANY ,sc ,FOOD & BEVERAGE,Snack Variety Box,4,$ 36.87
,46168,Jetty Joe's Tackle,sc ,cleaning,Disinfectant 4-Pack,1,$27.94
ORD-11867,46065,Emerald Cleaners Inc,sc ,Cleaning,Disinfectant 4-Pack,8,29.16 USD
ORD-10337,2025-03-25,TIDEWATER ROOFING,md,Food & Beverage,Snack Variety Box,2,35.15
ORD-10834,18-Jun-25,Bayview  Dental LLC,nc,Office Supplies,Copy Paper Case,5,$43.66
ORD-13355,45802,Nansemond Nursery Inc ,South Carolina, Furniture,Bookshelf,1,$ 114.32
ORD-13808,2025-11-14,James River Tours Company,North Carolina,Furniture,Task Chair,10,168.89 USD
ORD-12261,2025-01-10,"Salem Lanes Bowling, Inc.",Washington DC,Cleaning,Trash Liners Box,2,24.20
ORD-12687,8/10/2025,PEMBROKE LAW GROUP INC ,VA,SAFETY EQUIPMENT,Wet Floor Signs,8,21.47 USD
ORD-13444,2/28/2025,dominion cafe co. , NC,Electronics,27in Monitor,8,236.61 USD
ORD-10455,"May 06, 2025",Gull Point Marina, NC,Safety Equipment,Fire Extinguisher,1,71.03
ORD-12390,46127,Kempsville Karate,VA,Safety Equipment,Safety Vest 10-Pack,3.0,$ 52.50
ORD-10450,12/5/2025,Foxtail  Florist Inc,MD,Furniture,File Cabinet,1,103.62
ORD-11827,04/22/25,zenith hvac llc,va,Electronics ,27in Monitor,10,224.60 USD
ORD-14842,09/26/25,Oceanfront Surf Shop Inc,md,Safety Equipment,First Aid Kit,1,$ 46.27
ORD-14793,11/07/25,Uptown Barbers,MD,Electronics ,USB-C Dock,1,86.73
ord 13774,30-Sep-25,osprey optics ,SC,Food & Beverage,Coffee 5lb Bag,8,$ 52.05
ORD-11444,8/28/2025,Driftwood Decor ,D.C.,SAFETY EQUIPMENT,Wet Floor Signs,1,$ 19.31
,"May 03, 2026",NANSEMOND  NURSERY LLC,NC,Food & Beverage,Water Cooler Jug,2,$12.57
ord 14424,"September 20, 2025",Hilltop Hardware Company,North Carolina,Cleaning,Trash Liners Box,1,$23.70
ORD-12080,2026-02-17,Mount Trashmore Mini Golf,South Carolina,Safety Equipment,Safety Vest 10-Pack,1,$53.63
ORD-12984,"April 26, 2025",Xpress Couriers Co.,NC,Electroncs,27in Monitor,2,224.59
ORD-12128,"February 21, 2025","Marlin Print Shop, Inc. ",DC,Food & Beverage,Snack Variety Box,3,$36.77
ORD-10066,46040,DRIFTWOOD DECOR,VA ,Cleaning,Trash Liners Box,1,24.74
ORD-11825,02/17/25,"HILLTOP HARDWARE, INC.",South Carolina,Office Supplies,Whiteboard,1,68.92 USD
ord 11945,45902,Greenbrier  Gym,Maryland,Electronics,Label Printer,2.0,137.10 USD
ORD-12723,"August 10, 2025",harbor light church inc,DC,Office supplies,Whiteboard,5,63.90
ORD-11238,"May 06, 2026",Lighthouse Daycare,Virginia,Food & Beverage,Tea Sampler,8,$21.29
ORD-13527,4/10/2026,"Foxtail Florist, Inc. ",NC,Cleaning,Hand Soap Case,1,$31.30
ORD-10119,"December 12, 2025",CHESAPEAKE MOTORS,Maryland,cleaning,Disinfectant 4-Pack,5,28.82
ORD-13792,8/6/2025,Landstown Pediatrics Company ,North Carolina,Cleaning,Mop Kit,1,$ 39.16
ORD-12302,01-Jan-25,Oceanfront  Surf Shop ,md,safety equipment,Safety Vest 10-Pack,1,$49.52
ORD-11094,08-Jan-26,YORKTOWN CATERING,dc,F&B,Coffee 5lb Bag,8,47.84 USD
ORD-13549,2025-08-23,QUALITY  CRAB CO,NC,Office Supplies,Copy Paper Case,1,$40.98
ORD-14801,45790,IRONCLAD FITNESS , NC,Electronics,27in Monitor,8.0,220.30
ORD-13568,04/02/25,Eastline Logistics LLC ,VA ,Furnture,Task Chair,8,$158.78
ORD-14949,01/03/26,Kempsville  Karate Inc ,nc,Safety Equipment,First Aid Kit,5,$46.04
ORD-12603,2026-05-19,chesapeake motors,North Carolina,Electronics,Label Printer,3,$133.65
ORD-12155,10/14/25,Redwing Auto Parts Inc,D.C.,Office supplies,Whiteboard,2,63.66 USD
ord 14406,2/2/2026,Gull Point Marina Inc,sc ,Office Supplies,Ink Cartridge,4,$33.93
ORD-10349,45668,NANSEMOND  NURSERY CO. ,sc ,FOOD & BEVERAGE,Coffee 5lb Bag,5,48.25
ORD-11108,2025-06-17,YORKTOWN CATERING CO., NC,Safety Eqipment,Wet Floor Signs,10,$ 19.26
ORD-14890,20-Apr-25,Lighthouse Daycare,Washington DC,Electronics,USB-C Dock,3,84.88
ORD-10846,45748,marlin print shop llc,Washington DC,Office Supplies,Ink Cartridge,1,$ 32.50
ORD-14844,45924,OSPREY OPTICS,md,Electronics,Label Printer,10,138.74
ORD-10000,"April 16, 2025",OCEANFRONT SURF SHOP ,sc ,Electronics,27in Monitor,8,222.86
ORD-13377,10-Jul-25,NORFOLK NOTARY,VA ,Electronics,USB-C Dock,1,$90.17
ORD-13590,2026-02-22,Tidewater Roofing Inc,sc ,Electronics,Label Printer,3,139.82
ORD-11885,2025-05-22,"Nansemond Nursery, Inc.",MD,Food & Beverage,Coffee 5lb Bag,5,51.76
ORD-14093,"November 04, 2025",zenith hvac ,virginia,Safety Equipment,First Aid Kit,2,46.66
ord 11939,2026-03-23,"Osprey Optics, Inc.",NC,Furnture,Task Chair,4,166.28 USD
ORD-11292,08/05/25,BEACON BOOKKEEPING,VA,Safety Equipment,Wet Floor Signs,2,$ 19.27
ORD-11289,05/02/25,Tidewater  Roofing Company,Maryland,Food & Beverage,Snack Variety Box,4,$ 36.75
ORD-13653,2026-04-06,mount trashmore mini golf llc,SC,Safety Equipment,First Aid Kit,1,$ 45.97
ord 14724,22-Jun-25,Nansemond Nursery Company,null,cleaning,Mop Kit,4,$ 35.16
ORD-13071,01/08/26,Ironclad Fitness,DC,Cleening,Disinfectant 4-Pack,1,27.81
ORD-13743,01-Feb-26,Uptown Barbers ,North Carolina,Ofice Supplies,Whiteboard,2,68.11
ord 10632,04/09/25,Harbor Light Church LLC,nc,FOOD & BEVERAGE,Water Cooler Jug,1,$12.97
ORD-14442,2/27/2026,"KETTLE & CRUMB BAKERY, INC. ",MD,Safety equip.,Wet Floor Signs,1,$21.16
ORD-10749,45694,marlin  print shop company ,D.C.,Electronics,USB-C Dock,5,$ 94.73
ORD-14146,"November 06, 2025",Nansemond Nursery Company,DC,Cleaning,Hand Soap Case,1,30.29
ORD-12714,02/13/26,SALEM LANES BOWLING LLC,NC,Ofice Supplies,Ink Cartridge,1,$ 32.02
ord 12999,46147,Pembroke Law Group Co.,sc ,FOOD & BEVERAGE,Water Cooler Jug,2,$ 13.61
ORD-13923,10/09/25,Inlet Ice Cream , NC,Cleaning,Hand Soap Case,2,30.00 USD
ORD-10222,46011,Ironclad Fitness Company ,South Carolina,office supplies,Whiteboard,1,$65.13
ORD-14638,45783,Marlin Print Shop Inc,MD,Food & Beverage,Snack Variety Box,1,34.47
ORD-10374,17-Jan-25,Ironclad  Fitness,South Carolina,Furniture,Task Chair,5,$155.41
ORD-10782,01/04/26,Redwing Auto Parts Inc,SC,Office Supplies,Whiteboard,8,66.99 USD
ORD-11535,,nansemond nursery, NC,Electroncs,Label Printer,2,129.17
ORD-10070,2026-03-01,Inlet Ice Cream, NC,Office Supplies,Stapler Set,5,$ 17.81
ORD-14604,45894,Xpress Couriers Co.,nc,Cleaning,Hand Soap Case,1,$28.80
ORD-14244,11/30/25,tidewater roofing co., NC, Furniture,File Cabinet,1,97.11 USD
ORD-14385,"May 22, 2026",Bayview Dental Co.,Maryland,Furniture,File Cabinet,5,105.16 USD
ORD-14584,10/26/2025,Jetty Joe's Tackle,South Carolina,Cleening,Trash Liners Box,1,$22.67
ORD-12527,9/2/2025,"Lighthouse Daycare, Inc.",VA ,Safety Equipment,Safety Vest 10-Pack,2,$51.68
ORD-12367,46104,YORKTOWN CATERING CO.,South Carolina,safety equipment,Safety Vest 10-Pack,5,$ 52.99
ORD-14939,22-Nov-25,Bayview Dental LLC,dc,Safety Equipment,First Aid Kit,1,45.08
ORD-11627,"January 03, 2026",Beacon Bookkeeping,NC,Office supplies,Whiteboard,1,$68.74
ORD-14827,08/23/25,LIGHTHOUSE DAYCARE INC,Maryland,Furniture,File Cabinet,2,98.26
ORD-14207,10/04/25,Norfolk Notary Co.,va,OFFICE SUPPLIES,Stapler Set,1.0,18.54 USD
ORD-11925,10-Sep-25,Quality Crab Co Company ,Virginia,Office Supplies,Copy Paper Case,4,$ 40.18
ORD-10704,08/09/25,Quality Crab Co Co.,sc ,Safety Equipment,Safety Vest 10-Pack,10.0,52.29
ORD-10186,2026-01-24,Quality Crab Co, NC,Cleaning  ,Hand Soap Case,10,$28.16
ORD-14289,45714,Virginia Beach Vets,sc ,Food & Beverage,Tea Sampler,4,20.82 USD
ORD-13602,46129,SALEM LANES BOWLING CO. ,VA ,Safety Equipment,Wet Floor Signs,8,19.92 USD
ORD-10117,45969,Wavecrest Hotel Co.,SC,Furniture,File Cabinet,1,105.15
ORD-10058,2025-03-15,FOXTAIL FLORIST,MD,Ofice Supplies,Stapler Set,4,17.87 USD
ORD-12017,01-May-26,"LANDSTOWN  PEDIATRICS, INC. ",NC,Food & Beverage,Water Cooler Jug,1,12.82 USD
ORD-12465,2025-11-12,"osprey optics, inc.",dc,Office Supplies,Ink Cartridge,8,$31.67
ORD-10191,"April 22, 2025",foxtail florist,SC,office supplies,Copy Paper Case,5,41.95
ORD-14500,2025-06-24,Kempsville Karate Company ,sc ,F&B,Tea Sampler,2,20.98 USD
ORD-10936,10/11/2025,Gull Point Marina LLC ,North Carolina,Electronics,27in Monitor,N/A,$ 218.22
ORD-14448,8/14/2025,Yorktown  Catering Inc,Washington DC,Ofice Supplies,Whiteboard,5,67.37
ORD-14161,2025-08-11,Greenbrier Gym,North Carolina,office supplies,Copy Paper Case,5,41.68
ORD-13647,"October 03, 2025",Nansemond Nursery Co.,SC,Cleaning,Disinfectant 4-Pack,4,$28.20
,6/27/2025,chesapeake motors inc , NC,Office Supplies,Copy Paper Case,4,40.57 USD
ORD-13631,10-Feb-26,Harbor Light Church LLC ,Washington DC,furniture,Standing Desk,3,$ 419.10
ORD-10174,45740,"kempsville karate, inc.",VA ,Office Supplies,Stapler Set,3,$19.00
ORD-12318,29-May-26,Quality  Crab Co,Maryland,Electronics,Label Printer,10,129.97 USD
ORD-14208,"April 14, 2025",Atlantic Supply Company,VA ,Food & Beverage,Coffee 5lb Bag,1,48.68
ORD-12119,08/24/25,Gull Point Marina LLC,dc,Safety Equipment,First Aid Kit,5,47.37
ORD-11727,"May 21, 2025","Marlin Print Shop, Inc. ",nc,Cleaning,Trash Liners Box,3,$ 23.53
ORD-12638,01/27/26,"Eastline Logistics, Inc. ",nc,Food and Beverage,Snack Variety Box,2,37.58 USD
ORD-11521,45905,James River Tours LLC ,Washington DC,Office Supplies,Copy Paper Case,5,$ 42.46
ORD-14907,2025-12-11,Jetty Joe's Tackle LLC,Washington DC,Office Supplies,Copy Paper Case,10,42.71 USD
ORD-10267,2026-04-01,"osprey optics, inc.", NC,Safety Equipment,Fire Extinguisher,3,$ 71.27
ORD-12927,"May 15, 2026",MARLIN PRINT SHOP LLC ,NC,Furniture,Task Chair,1,156.78 USD
ORD-11087,15-Jan-25,HILLTOP HARDWARE INC,South Carolina,Safety Equipment,Wet Floor Signs,10,$ 20.98
ORD-10694,06-Mar-25,Harbor Light Church Co. ,VA ,Food & Beverage,Snack Variety Box,8,$36.46
ord 11280,22-Apr-25,Harbor Light Church Company,Washington DC,F&B,Snack Variety Box,2,38.61 USD
ORD-14472,2025-06-08,Osprey Optics Inc ,dc,Food & Beverage,Tea Sampler,8,23.03
ORD-11218,3/3/2026,nansemond nursery,South Carolina,Furnture,Standing Desk,10,$382.22
ORD-12127,45726,"Oceanfront Surf Shop, Inc.",nc,Cleaning,Hand Soap Case,1,$ 31.72
ORD-10407,10/15/25,atlantic  supply inc,NC,Electronics,Label Printer,1,"$13,542.00"
ORD-11164,04/18/26,"James River Tours, Inc. ",NC,Electronics,Wireless Mouse,2,$25.83
ORD-13740,20-Mar-25,Virginia  Beach Vets,va,Cleaning,Mop Kit,1,35.94
ORD-13736,45870,Ironclad Fitness ,dc,safety equipment,Wet Floor Signs,1,19.28 USD
ORD-12414,45933,Xpress Couriers,MD,F&B,Coffee 5lb Bag,5,$ 48.31
ord 14807,4/9/2025,EASTLINE LOGISTICS COMPANY,VA ,Office Supplies,Stapler Set,1,19.25 USD
ORD-14150,2025-10-28,hilltop hardware company,nc,office supplies,Stapler Set,2,19.80
ORD-14902,11/30/2025,Foxtail Florist, NC,safety equipment,Wet Floor Signs,10,$ 19.62
ORD-12963,13-Nov-25,DRIFTWOOD DECOR ,MD,Electronics,Label Printer,8,$ 136.92
ORD-13471,45991,YORKTOWN  CATERING,SC,Ofice Supplies,Whiteboard,1,$ 64.87
ORD-13391,"March 19, 2025",Gull Point Marina,South Carolina,Cleening,Disinfectant 4-Pack,4,$ 28.12
ORD-13811,3/19/2025,"Oceanfront Surf Shop, Inc.",dc,Safety Equipment,Fire Extinguisher,1,$70.49
ORD-12571,45723,Lighthouse Daycare Co.,Maryland,Ofice Supplies,Copy Paper Case,4,$40.80
ORD-13560,01/21/25,Pembroke Law Group LLC,va,Food & Beverage,Tea Sampler,1,22.37
ORD-14509,23-Nov-25,Atlantic Supply LLC,SC,Electronics,27in Monitor,1,216.48 USD
ORD-12270,46068,WAVECREST HOTEL,Maryland,furniture,Bookshelf,1,119.20 USD
ORD-12363,2025-04-21,GREENBRIER GYM ,  ,CLEANING,Trash Liners Box,10,24.01 USD
ORD-10612,"June 20, 2025",quality crab co company,md,ELECTRONICS,Wireless Mouse,2,$ 24.62
ORD-13196,"March 24, 2026",Salem Lanes Bowling LLC,va,Office Supplies,Ink Cartridge,1.0,31.70 USD
ORD-11941,19-Mar-25,Harbor Light Church LLC,md,Safety Equipment,Fire Extinguisher,1,69.63
ORD-14079,"July 06, 2025",xpress  couriers,DC,Food & Beverage,Coffee 5lb Bag,3,49.80
ORD-12607,03/24/25,Ironclad Fitness LLC,Maryland,Office supplies,Stapler Set,2,19.50
ORD-14684,2025-04-24,Harbor Light Church ,DC,Furniture,Standing Desk,10,$ 406.62
ORD-14343,"April 26, 2025",Virginia Beach Vets Company ,VA,Furniture,Bookshelf,1,$ 118.00
ORD-11645,"August 05, 2025",first  colony realty llc,sc ,Cleaning,Hand Soap Case,4,29.68
ORD-11794,07/07/25,Quality Crab Co,nc,SAFETY EQUIPMENT,First Aid Kit,1,$ 43.52
ORD-12056,46113,Salem Lanes Bowling Inc ,nc,Electronics ,USB-C Dock,2,92.04
ORD-12123,"April 26, 2025",SALEM LANES BOWLING COMPANY,sc ,Food & Beverage,Snack Variety Box,2,35.67
ORD-13336,5/8/2025,TIDEWATER ROOFING,SC,FOOD & BEVERAGE,Snack Variety Box,1,37.83
ORD-12371,05/05/25,Xpress Couriers,MD,Food & Beverage,Coffee 5lb Bag,2,$ 48.43
ord 14663,46078,Gull Point Marina,D.C.,Cleaning,Disinfectant 4-Pack,5,$ 27.13
ORD-11553,2025-01-08,"DRIFTWOOD DECOR, INC. ",South Carolina,Office Supplies,Stapler Set,2,$ 17.79
ORD-11114,4/23/2026,KEMPSVILLE KARATE ,D.C.,Food & Beverage,Water Cooler Jug,1,13.04
ORD-13949,03-Aug-25,mount trashmore mini golf inc ,nc,Furniture,Standing Desk,10,415.43
ORD-11216,45686,YORKTOWN CATERING COMPANY,VA ,Ofice Supplies,Stapler Set,2,$19.59
ORD-10473,04-Jun-25,Quality Crab Co Company,Virginia,OFFICE SUPPLIES,Whiteboard,2,66.49
ord 13018,6/9/2025,James River Tours Inc ,dc,Electronics ,Label Printer,NULL,$ 139.14
ORD-11388,08/16/25,Greenbrier Gym LLC,NC,Food & Beverage,Coffee 5lb Bag,4,$ 50.16
ORD-14901,45898,Salem Lanes Bowling Company,NC,Cleaning,Disinfectant 4-Pack,8,26.67
ORD-10674,01/03/25,Oceanfront  Surf Shop Co. ,DC,Office supplies,Whiteboard,1,$ 65.45
ORD-14848,46043,"Pembroke Law Group, Inc.",dc,Cleening,Mop Kit,1,36.69
ORD-11648,11-Dec-25,CARDINAL PEST CONTROL COMPANY,nc,Food & Beverage,Water Cooler Jug,10,$ 12.46
ord 14947,05/04/26,salem lanes bowling llc,va,food & beverage,Snack Variety Box,-1,36.50
ORD-12184,"July 22, 2025",Osprey Optics Company ,dc,Furniture,Standing Desk,4,$ 399.59
ORD-14651,21-Aug-25,Pembroke Law Group, NC,Cleening,Disinfectant 4-Pack,3,28.78
ORD-11111,45662,Yorktown Catering ,sc , Furniture,File Cabinet,1,$99.77
ORD-12342,"March 02, 2025",Inlet Ice Cream,nc,Cleaning  ,Disinfectant 4-Pack,1,29.67 USD
ORD-10912,05-Jul-25,yorktown catering,sc ,Cleaning,Trash Liners Box,4,$ 24.82
ORD-14665,01/13/26,Atlantic Supply LLC,VA,Safety Eqipment,Safety Vest 10-Pack,1,49.41 USD
ORD-12582,45819,Redwing Auto Parts,md,Ofice Supplies,Copy Paper Case,4.0,41.19
ORD-10757,10/13/2025,Osprey Optics,D.C.,electronics,Wireless Mouse,5.0,26.62 USD
ORD-12786,46165,"EASTLINE LOGISTICS, INC. ",Maryland,Office Supplies,Ink Cartridge,1,$ 30.38
ORD-14114,46083,Mount Trashmore Mini Golf,North Carolina,Food & Beverage,Tea Sampler,10,$ 20.44
ORD-10555,"May 05, 2025",Nansemond Nursery Company,DC,electronics,27in Monitor,5,230.48 USD
ord 12446,2026-01-25,Foxtail Florist,,Cleaning,Hand Soap Case,5,$31.06
ORD-10621,9/26/2025,Redwing Auto Parts,MD,Office supplies,Copy Paper Case,5,$43.97
ORD-13797,"October 08, 2025",Gull Point Marina,va,Cleening,Disinfectant 4-Pack,1,27.10 USD
ORD-14960,46138,Nansemond  Nursery LLC, NC,Electroncs,Label Printer,1,135.96
,"April 26, 2025",LIGHTHOUSE DAYCARE LLC,MD,Electroncs,Label Printer,1,$ 138.22
ORD-13342,"April 19, 2026",TIDEWATER ROOFING ,VA,cleaning,Hand Soap Case,1,$ 31.70
ORD-12374,2025-11-06,Driftwood  Decor LLC ,virginia,Furniture,Task Chair,1,$169.40
ORD-12693,2025-11-29,gull  point marina,Virginia,Office Supplies,Whiteboard,2,$ 62.46
ORD-14274,5/24/2026,ZENITH  HVAC COMPANY,nc,OFFICE SUPPLIES,Copy Paper Case,1,40.28
ORD-14489,"December 07, 2025",SALEM LANES BOWLING INC,SC,F&B,Water Cooler Jug,10,12.27
ORD-10946,06-Apr-25,Quality Crab Co Inc,D.C.,F&B,Water Cooler Jug,4,$ 12.32
ORD-11415,"April 27, 2025","REDWING AUTO PARTS, INC.",N/A,electronics,27in Monitor,10,$218.21
ord 10889,01/22/25,Cardinal Pest Control Company,md,Cleaning,Disinfectant 4-Pack,1,26.63 USD
ORD-14851,08-Mar-25,JAMES RIVER TOURS COMPANY ,md,Safety Eqipment,Safety Vest 10-Pack,1,51.24 USD
ORD-12827,"April 06, 2025",Kettle & Crumb Bakery,Virginia,Cleaning,Hand Soap Case,4,31.24
ORD-13826,20-Apr-25,Lighthouse Daycare,sc ,Furniture,Task Chair,2,$ 162.93
ORD-11224,19-Feb-26,Virginia Beach Vets,South Carolina,Furniture,Task Chair,3,157.13
ORD-10161,2025-02-24,Emerald Cleaners LLC,North Carolina,Office Supplies,Ink Cartridge,2,33.73
ORD-10353,05/16/25,EMERALD CLEANERS COMPANY,virginia,Electronics ,27in Monitor,10,210.18 USD
ORD-13273,"February 06, 2025",KETTLE & CRUMB BAKERY,VA ,Furniture,Task Chair,2,$ 164.35
ORD-11914,04/07/25,Pembroke Law Group,SC,Electronics,USB-C Dock,10,87.59
ORD-13067,"October 09, 2025",Cardinal Pest Control ,VA ,Cleaning  ,Trash Liners Box,1,$22.06
ORD-11372,7/10/2025,Emerald Cleaners,Virginia,Furniture,Standing Desk,10,$383.17
ORD-10735,10-Jul-25,Chesapeake Motors Company,sc ,Cleaning,Disinfectant 4-Pack,10,$ 26.36
ORD-12229,2025-09-14,Lighthouse Daycare,Virginia,Electronics,Label Printer,10,$134.77
