order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
ORD-14822,2026-04-20,Greenbrier Gym,VA,Safety Equipment,Fire Extinguisher,2.0,68.66,137.32
ORD-14913,2026-01-31,Cardinal Pest Control,DC,Safety Equipment,First Aid Kit,1.0,44.02,44.02
ORD-11500,2025-10-06,Foxtail Florist,SC,Office Supplies,Ink Cartridge,1.0,31.5,31.5
ORD-10249,2025-10-25,Harbor Light Church,SC,Cleaning,Disinfectant 4-Pack,5.0,27.3,136.5
ORD-11820,2025-06-10,Atlantic Supply,VA,Office Supplies,Ink Cartridge,2.0,31.49,62.98
ORD-13562,2025-10-07,Inlet Ice Cream,NC,Safety Equipment,Safety Vest 10-Pack,1.0,54.08,54.08
ORD-13219,2026-05-13,Kempsville Karate,VA,Furniture,File Cabinet,10.0,106.65,1066.5
ORD-10536,2025-12-04,Wavecrest Hotel,VA,Furniture,File Cabinet,5.0,100.07,500.34999999999997
ORD-13218,2025-07-11,James River Tours,MD,Furniture,Standing Desk,4.0,369.65,1478.6
ORD-13417,2026-04-23,Gull Point Marina,VA,Furniture,Standing Desk,1.0,388.83,388.83
ORD-11567,2025-08-07,Tidewater Roofing,MD,Office Supplies,Whiteboard,1.0,69.1,69.1
ORD-10948,2025-07-15,Mount Trashmore Mini Golf,MD,Furniture,Standing Desk,1.0,370.94,370.94
ORD-14462,2025-12-07,First Colony Realty,MD,Cleaning,Trash Liners Box,1.0,22.58,22.58
ORD-12078,2026-01-03,Eastline Logistics,SC,Electronics,Wireless Mouse,4.0,24.22,96.88
ORD-11054,2026-05-10,Landstown Pediatrics,NC,Cleaning,Disinfectant 4-Pack,2.0,28.88,57.76
ORD-12143,2025-03-17,Tidewater Roofing,NC,Office Supplies,Copy Paper Case,8.0,40.89,327.12
ORD-14082,2025-03-10,Atlantic Supply,VA,Office Supplies,Copy Paper Case,4.0,44.06,176.24
ORD-14383,2026-05-15,Tidewater Roofing,VA,Furniture,Bookshelf,1.0,108.97,108.97
ORD-14531,2025-06-29,Lighthouse Daycare,MD,Food & Beverage,Coffee 5lb Bag,2.0,50.73,101.46
,2025-11-06,Emerald Cleaners,VA,Safety Equipment,Wet Floor Signs,3.0,20.41,61.230000000000004
ORD-10942,2025-03-30,Oceanfront Surf Shop,MD,Furniture,Standing Desk,4.0,404.3,1617.2
ORD-11445,2026-04-25,Harbor Light Church,VA,Furniture,Task Chair,2.0,170.75,341.5
ORD-14603,2026-02-07,Wavecrest Hotel,MD,Office Supplies,Whiteboard,8.0,67.85,542.8
ORD-12085,2025-02-10,Ironclad Fitness,SC,Cleaning,Disinfectant 4-Pack,5.0,28.66,143.3
ORD-13916,2025-07-31,Emerald Cleaners,VA,Safety Equipment,Safety Vest 10-Pack,10.0,54.78,547.8
ORD-12631,2025-02-27,First Colony Realty,VA,Furniture,Standing Desk,4.0,381.02,1524.08
ORD-11556,2026-05-08,Norfolk Notary,VA,Cleaning,Mop Kit,3.0,38.97,116.91
ORD-11165,2026-05-12,Kempsville Karate,VA,Electronics,Label Printer,2.0,143.29,286.58
ORD-12237,2025-12-25,Harbor Light Church,NC,Safety Equipment,Fire Extinguisher,5.0,70.17,350.85
ORD-10764,2025-09-24,Tidewater Roofing,VA,Furniture,Bookshelf,2.0,117.02,234.04
ORD-11940,2025-09-17,Pembroke Law Group,DC,Cleaning,Mop Kit,1.0,35.66,35.66
ORD-12946,2026-03-28,Norfolk Notary,SC,Office Supplies,Copy Paper Case,3.0,42.36,127.08
ORD-11549,2025-01-15,Redwing Auto Parts,DC,Office Supplies,Ink Cartridge,10.0,32.14,321.4
ORD-13264,2026-04-08,Hilltop Hardware,SC,Food & Beverage,Snack Variety Box,2.0,34.89,69.78
ORD-14794,2026-05-27,Beacon Bookkeeping,VA,Office Supplies,Whiteboard,8.0,66.35,530.8
ORD-14675,2025-08-29,Driftwood Decor,NC,Safety Equipment,Safety Vest 10-Pack,3.0,50.74,152.22
ORD-14534,2025-02-11,Xpress Couriers,MD,Safety Equipment,Wet Floor Signs,1.0,19.88,19.88
ORD-11504,2026-01-29,First Colony Realty,NC,Safety Equipment,Fire Extinguisher,1.0,72.53,72.53
ORD-10006,2025-09-11,Harbor Light Church,SC,Cleaning,Disinfectant 4-Pack,2.0,28.41,56.82
ORD-13684,2025-12-10,Dominion Cafe,NC,Cleaning,Hand Soap Case,2.0,29.35,58.7
ORD-11541,2026-05-03,Gull Point Marina,SC,Food & Beverage,Water Cooler Jug,8.0,12.74,101.92
ORD-13905,2025-11-07,Atlantic Supply,DC,Food & Beverage,Snack Variety Box,1.0,35.47,35.47
ORD-14694,2025-11-12,Driftwood Decor,MD,Food & Beverage,Water Cooler Jug,10.0,13.4,134.0
,2025-07-23,Kettle Crumb Bakery,NC,Furniture,Standing Desk,3.0,371.64,1114.92
ORD-10154,2026-01-11,Gull Point Marina,MD,Furniture,Standing Desk,1.0,406.15,406.15
ORD-12365,2025-07-06,Osprey Optics,NC,Cleaning,Hand Soap Case,3.0,28.08,84.24
,2026-02-16,Dominion Cafe,DC,Furniture,Standing Desk,3.0,397.4,1192.1999999999998
ORD-11294,2025-04-23,Inlet Ice Cream,VA,Safety Equipment,Wet Floor Signs,10.0,21.52,215.2
ORD-14445,2025-06-02,Landstown Pediatrics,SC,Food & Beverage,Coffee 5lb Bag,1.0,48.39,48.39
ORD-14220,2025-08-04,Osprey Optics,MD,Cleaning,Hand Soap Case,3.0,29.83,89.49
ORD-14488,2026-03-02,Driftwood Decor,MD,Furniture,File Cabinet,2.0,102.22,204.44
ORD-11090,2025-11-24,Redwing Auto Parts,VA,Electronics,27in Monitor,8.0,228.23,1825.84
ORD-13908,2026-04-01,Oceanfront Surf Shop,NC,Electronics,Label Printer,10.0,143.78,1437.8
ORD-14649,2026-04-01,Osprey Optics,SC,Electronics,Label Printer,2.0,134.11,268.22
ORD-14974,2025-12-14,Norfolk Notary,SC,Food & Beverage,Snack Variety Box,3.0,35.92,107.76
ORD-11147,2026-03-16,Atlantic Supply,SC,Cleaning,Trash Liners Box,3.0,22.78,68.34
ORD-10879,2025-06-03,Hilltop Hardware,SC,Cleaning,Disinfectant 4-Pack,1.0,28.64,28.64
ORD-12818,2025-06-02,Uptown Barbers,VA,Cleaning,Trash Liners Box,10.0,24.65,246.5
ORD-10433,2025-11-29,Uptown Barbers,MD,Safety Equipment,First Aid Kit,5.0,45.2,226.0
ORD-11494,2025-04-16,James River Tours,DC,Electronics,USB-C Dock,1.0,96.09,96.09
ORD-10496,2025-05-09,Quality Crab,MD,Safety Equipment,Wet Floor Signs,3.0,19.63,58.89
,2026-04-06,Dominion Cafe,DC,Furniture,Bookshelf,1.0,108.39,108.39
ORD-14322,2025-08-19,First Colony Realty,VA,Furniture,Bookshelf,2.0,109.86,219.72
ORD-14076,2025-05-30,Yorktown Catering,VA,Cleaning,Trash Liners Box,2.0,23.23,46.46
ORD-14758,2025-04-06,Zenith HVAC,VA,Food & Beverage,Coffee 5lb Bag,1.0,52.07,52.07
ORD-14316,2025-04-21,Lighthouse Daycare,MD,Office Supplies,Copy Paper Case,1.0,40.1,40.1
ORD-12997,2025-09-15,Norfolk Notary,NC,Food & Beverage,Snack Variety Box,10.0,38.03,380.3
ORD-10633,2025-02-15,Quality Crab,VA,Furniture,Standing Desk,4.0,414.03,1656.12
ORD-11651,2026-04-25,Hilltop Hardware,SC,Office Supplies,Copy Paper Case,4.0,44.29,177.16
ORD-10673,2025-02-10,Chesapeake Motors,SC,Safety Equipment,Wet Floor Signs,1.0,19.1,19.1
ORD-12755,2026-02-27,Hilltop Hardware,SC,Electronics,27in Monitor,1.0,232.09,232.09
ORD-12750,2025-08-05,Kempsville Karate,SC,Office Supplies,Copy Paper Case,2.0,41.45,82.9
ORD-14142,2025-12-26,Marlin Print Shop,DC,Electronics,Label Printer,3.0,130.38,391.14
ORD-11411,2025-11-30,Mount Trashmore Mini Golf,NC,Food & Beverage,Water Cooler Jug,1.0,13.38,13.38
ORD-14357,2025-01-20,Pembroke Law Group,DC,Electronics,Label Printer,3.0,139.9,419.70000000000005
ORD-14608,2025-09-02,Nansemond Nursery,DC,Furniture,Bookshelf,3.0,119.66,358.98
ORD-14537,2025-12-11,Ironclad Fitness,NC,Food & Beverage,Tea Sampler,8.0,20.86,166.88
ORD-12170,2025-05-01,Jetty Joes Tackle,VA,Office Supplies,Copy Paper Case,10.0,43.59,435.90000000000003
ORD-11465,2025-08-07,Landstown Pediatrics,SC,Office Supplies,Whiteboard,8.0,63.04,504.32
ORD-12757,2025-02-04,Osprey Optics,VA,Office Supplies,Ink Cartridge,1.0,32.56,32.56
ORD-11819,2025-12-01,Virginia Beach Vets,VA,Food & Beverage,Coffee 5lb Bag,4.0,46.86,187.44
,2025-07-24,Quality Crab,NC,Food & Beverage,Tea Sampler,10.0,20.54,205.39999999999998
ORD-10698,2026-01-25,Kempsville Karate,NC,Office Supplies,Ink Cartridge,5.0,30.95,154.75
ORD-13316,2025-01-14,Eastline Logistics,NC,Furniture,Bookshelf,10.0,112.64,1126.4
ORD-13745,2026-03-21,Nansemond Nursery,DC,Safety Equipment,Safety Vest 10-Pack,2.0,53.12,106.24
ORD-14565,2025-03-21,Foxtail Florist,NC,Safety Equipment,Fire Extinguisher,2.0,71.11,142.22
ORD-13698,2025-01-10,Atlantic Supply,,Cleaning,Hand Soap Case,5.0,28.04,140.2
ORD-14053,2025-09-13,Harbor Light Church,SC,Safety Equipment,First Aid Kit,1.0,46.04,46.04
ORD-10794,2025-06-16,Hilltop Hardware,NC,Electronics,Label Printer,1.0,138.45,138.45
ORD-11227,2025-02-27,Lighthouse Daycare,NC,Electronics,Wireless Mouse,4.0,24.47,97.88
ORD-12581,2025-11-14,Wavecrest Hotel,VA,Cleaning,Disinfectant 4-Pack,10.0,28.67,286.70000000000005
ORD-14166,2026-03-23,Lighthouse Daycare,SC,Safety Equipment,Fire Extinguisher,3.0,65.13,195.39
ORD-11604,2026-01-25,Emerald Cleaners,SC,Electronics,Label Printer,3.0,141.72,425.15999999999997
ORD-13840,2025-11-14,James River Tours,MD,Office Supplies,Ink Cartridge,10.0,31.22,312.2
ORD-12724,2026-04-13,Harbor Light Church,VA,Office Supplies,Whiteboard,10.0,67.34,673.4000000000001
ORD-13490,2026-01-25,Jetty Joes Tackle,SC,Food & Beverage,Coffee 5lb Bag,2.0,48.75,97.5
ORD-13730,2025-06-03,Inlet Ice Cream,MD,Electronics,USB-C Dock,1.0,93.88,93.88
ORD-13817,2026-03-14,James River Tours,SC,Food & Beverage,Water Cooler Jug,1.0,12.32,12.32
ORD-13376,2025-02-27,Harbor Light Church,MD,Cleaning,Hand Soap Case,3.0,27.97,83.91
ORD-14404,2025-06-18,Osprey Optics,NC,Cleaning,Mop Kit,10.0,37.9,379.0
ORD-12652,2026-01-16,Mount Trashmore Mini Golf,MD,Furniture,Task Chair,4.0,165.13,660.52
ORD-14885,2025-04-02,Pembroke Law Group,MD,Cleaning,Trash Liners Box,4.0,23.93,95.72
ORD-11105,2026-01-03,Gull Point Marina,DC,Food & Beverage,Coffee 5lb Bag,10.0,48.16,481.59999999999997
ORD-11133,2025-11-12,Ironclad Fitness,DC,Cleaning,Hand Soap Case,1.0,30.63,30.63
ORD-12473,2026-02-16,Chesapeake Motors,MD,Furniture,Bookshelf,8.0,107.38,859.04
ORD-10152,2025-09-22,Hilltop Hardware,DC,Electronics,27in Monitor,1.0,210.24,210.24
ORD-13497,2025-12-23,Driftwood Decor,SC,Food & Beverage,Snack Variety Box,10.0,37.53,375.3
ORD-11779,2026-03-21,Landstown Pediatrics,SC,Electronics,Label Printer,2.0,130.39,260.78
ORD-14710,2025-03-02,Landstown Pediatrics,VA,Electronics,USB-C Dock,8.0,90.71,725.68
ORD-12061,2026-05-27,Dominion Cafe,NC,Food & Beverage,Snack Variety Box,5.0,38.7,193.5
ORD-11312,2025-12-22,Norfolk Notary,DC,Office Supplies,Whiteboard,5.0,64.82,324.09999999999997
ORD-10678,2025-07-22,Uptown Barbers,SC,Office Supplies,Ink Cartridge,2.0,31.59,63.18
ORD-10084,2026-03-19,Foxtail Florist,DC,Office Supplies,Ink Cartridge,1.0,32.75,32.75
ORD-11929,2025-11-08,First Colony Realty,DC,Electronics,USB-C Dock,10.0,93.77,937.6999999999999
ORD-11138,2025-06-03,Bayview Dental,VA,Furniture,Bookshelf,5.0,108.69,543.45
ORD-12775,2025-09-09,Cardinal Pest Control,VA,Electronics,Wireless Mouse,2.0,24.19,48.38
ORD-10466,2026-01-29,James River Tours,SC,Food & Beverage,Snack Variety Box,5.0,34.3,171.5
ORD-13451,2025-02-09,Harbor Light Church,SC,Furniture,Task Chair,4.0,169.63,678.52
ORD-11285,2025-01-04,Eastline Logistics,DC,Food & Beverage,Tea Sampler,2.0,22.94,45.88
ORD-12610,2026-05-28,Mount Trashmore Mini Golf,SC,Electronics,27in Monitor,1.0,208.74,208.74
ORD-12220,2025-11-11,Bayview Dental,NC,Food & Beverage,Tea Sampler,8.0,22.83,182.64
ORD-10824,2025-04-28,Lighthouse Daycare,VA,Office Supplies,Stapler Set,10.0,17.96,179.60000000000002
ORD-14796,2026-04-03,Foxtail Florist,SC,Office Supplies,Stapler Set,2.0,19.68,39.36
ORD-11148,2026-01-07,Harbor Light Church,MD,Food & Beverage,Tea Sampler,2.0,22.87,45.74
ORD-14547,2026-02-06,Jetty Joes Tackle,VA,Electronics,Wireless Mouse,1.0,25.17,25.17
ORD-13000,2025-11-01,Virginia Beach Vets,MD,Food & Beverage,Tea Sampler,4.0,20.84,83.36
ORD-14510,2026-02-13,Pembroke Law Group,NC,Electronics,27in Monitor,1.0,227.26,227.26
ORD-10531,2026-04-12,Zenith HVAC,NC,Food & Beverage,Water Cooler Jug,4.0,12.8,51.2
ORD-12684,2025-08-04,Chesapeake Motors,VA,Cleaning,Mop Kit,1.0,37.52,37.52
ORD-10219,2025-09-04,Virginia Beach Vets,MD,Safety Equipment,Safety Vest 10-Pack,8.0,53.24,425.92
ORD-14570,2025-07-29,Zenith HVAC,VA,Safety Equipment,Safety Vest 10-Pack,1.0,54.14,54.14
ORD-13738,2025-12-07,Virginia Beach Vets,SC,Electronics,Wireless Mouse,4.0,26.49,105.96
ORD-11321,2025-03-10,Gull Point Marina,MD,Office Supplies,Copy Paper Case,2.0,40.22,80.44
ORD-14081,2025-08-02,Emerald Cleaners,DC,Furniture,Bookshelf,2.0,115.82,231.64
ORD-12831,2025-02-25,Redwing Auto Parts,NC,Safety Equipment,Safety Vest 10-Pack,2.0,53.23,106.46
ORD-10400,2025-02-12,Quality Crab,DC,Food & Beverage,Tea Sampler,1.0,20.69,20.69
ORD-10068,2025-04-06,James River Tours,SC,Electronics,USB-C Dock,1.0,89.39,89.39
ORD-10001,2026-02-11,Quality Crab,MD,Safety Equipment,Wet Floor Signs,2.0,20.76,41.52
ORD-13207,2025-09-29,Gull Point Marina,MD,Cleaning,Mop Kit,1.0,38.97,38.97
ORD-14276,2026-02-16,Salem Lanes Bowling,,Electronics,Wireless Mouse,8.0,25.55,204.4
ORD-11736,2025-06-07,Uptown Barbers,NC,Food & Beverage,Snack Variety Box,4.0,35.12,140.48
ORD-12491,2025-04-15,Cardinal Pest Control,MD,Safety Equipment,Fire Extinguisher,2.0,66.95,133.9
ORD-11818,2026-04-07,Emerald Cleaners,SC,Office Supplies,Ink Cartridge,1.0,32.62,32.62
ORD-11783,2026-01-18,Chesapeake Motors,VA,Cleaning,Mop Kit,2.0,39.05,78.1
ORD-13468,2025-04-01,Wavecrest Hotel,MD,Furniture,Task Chair,1.0,164.54,164.54
ORD-14828,2026-02-05,Xpress Couriers,MD,Cleaning,Disinfectant 4-Pack,2.0,27.73,55.46
ORD-13597,2025-10-05,Pembroke Law Group,DC,Food & Beverage,Tea Sampler,3.0,21.4,64.19999999999999
ORD-14641,2025-11-30,Xpress Couriers,VA,Electronics,USB-C Dock,3.0,89.37,268.11
ORD-14312,2025-11-04,Emerald Cleaners,MD,Cleaning,Disinfectant 4-Pack,2.0,28.43,56.86
ORD-13762,2026-04-27,Pembroke Law Group,SC,Cleaning,Disinfectant 4-Pack,1.0,29.12,29.12
ORD-11262,2026-05-06,Hilltop Hardware,MD,Office Supplies,Stapler Set,4.0,19.83,79.32
ORD-13152,2025-09-19,Virginia Beach Vets,MD,Food & Beverage,Coffee 5lb Bag,1.0,48.32,48.32
ORD-10631,2026-03-14,Lighthouse Daycare,SC,Office Supplies,Copy Paper Case,8.0,41.33,330.64
ORD-13735,2025-06-28,Chesapeake Motors,NC,Furniture,Task Chair,10.0,171.27,1712.7
,2026-04-16,Salem Lanes Bowling,SC,Office Supplies,Ink Cartridge,2.0,32.92,65.84
ORD-13021,2025-11-10,Tidewater Roofing,VA,Office Supplies,Whiteboard,2.0,62.68,125.36
ORD-12460,2026-01-18,Bayview Dental,MD,Office Supplies,Stapler Set,5.0,18.64,93.2
ORD-11558,2026-02-10,Virginia Beach Vets,NC,Food & Beverage,Snack Variety Box,8.0,35.33,282.64
ORD-14521,2025-11-25,Landstown Pediatrics,VA,Office Supplies,Whiteboard,8.0,63.09,504.72
ORD-13847,2026-05-07,Eastline Logistics,NC,Food & Beverage,Snack Variety Box,2.0,36.21,72.42
ORD-10766,2025-10-06,Kettle Crumb Bakery,MD,Electronics,Wireless Mouse,3.0,24.05,72.15
ORD-10984,2025-06-12,Cardinal Pest Control,NC,Safety Equipment,Safety Vest 10-Pack,1.0,52.13,52.13
ORD-12956,2025-09-08,Nansemond Nursery,SC,Furniture,Standing Desk,1.0,384.75,384.75
ORD-10756,2025-12-10,Jetty Joes Tackle,DC,Food & Beverage,Snack Variety Box,2.0,38.77,77.54
ORD-10850,2025-04-04,Norfolk Notary,VA,Furniture,Task Chair,5.0,164.89,824.4499999999999
ORD-12259,2026-01-15,Wavecrest Hotel,NC,Electronics,Label Printer,1.0,132.58,132.58
ORD-13553,2025-04-10,Beacon Bookkeeping,VA,Safety Equipment,Wet Floor Signs,4.0,19.05,76.2
ORD-12511,2025-03-29,Cardinal Pest Control,MD,Office Supplies,Copy Paper Case,3.0,43.36,130.07999999999998
ORD-13485,2025-02-04,Pembroke Law Group,NC,Electronics,USB-C Dock,1.0,89.35,89.35
ORD-10976,2026-01-02,Xpress Couriers,VA,Electronics,27in Monitor,1.0,214.17,214.17
ORD-12816,2025-06-13,Atlantic Supply,SC,Electronics,Wireless Mouse,2.0,25.92,51.84
ORD-14689,2026-05-21,Redwing Auto Parts,,Furniture,Task Chair,5.0,158.65,793.25
ORD-10910,2025-01-19,Driftwood Decor,SC,Office Supplies,Whiteboard,1.0,68.63,68.63
ORD-14443,2025-05-29,Yorktown Catering,MD,Safety Equipment,Safety Vest 10-Pack,2.0,55.31,110.62
ORD-10198,2025-05-12,Jetty Joes Tackle,VA,Cleaning,Mop Kit,1.0,36.15,36.15
ORD-13354,2025-12-28,Beacon Bookkeeping,MD,Office Supplies,Ink Cartridge,1.0,30.29,30.29
ORD-13716,2026-03-25,Zenith HVAC,NC,Furniture,Task Chair,2.0,167.07,334.14
ORD-13139,2026-04-19,Virginia Beach Vets,DC,Safety Equipment,Safety Vest 10-Pack,8.0,53.5,428.0
ORD-11035,2025-10-15,Tidewater Roofing,NC,Safety Equipment,Fire Extinguisher,2.0,65.37,130.74
,2026-03-09,Kempsville Karate,DC,Food & Beverage,Coffee 5lb Bag,5.0,51.63,258.15000000000003
ORD-12163,2026-02-03,Hilltop Hardware,MD,Food & Beverage,Snack Variety Box,2.0,38.21,76.42
ORD-14167,2025-01-20,Bayview Dental,MD,Cleaning,Trash Liners Box,3.0,23.4,70.19999999999999
ORD-12022,2026-02-08,Inlet Ice Cream,SC,Food & Beverage,Coffee 5lb Bag,10.0,49.43,494.3
ORD-12279,2025-02-03,Eastline Logistics,MD,Electronics,USB-C Dock,10.0,89.72,897.2
ORD-11213,2026-04-28,Salem Lanes Bowling,DC,Office Supplies,Copy Paper Case,2.0,40.9,81.8
ORD-11406,2026-03-19,Driftwood Decor,VA,Food & Beverage,Snack Variety Box,2.0,36.72,73.44
ORD-12202,2026-01-02,Wavecrest Hotel,MD,Electronics,USB-C Dock,1.0,89.25,89.25
ORD-12416,2026-03-01,Pembroke Law Group,VA,Food & Beverage,Snack Variety Box,1.0,34.35,34.35
ORD-13862,2025-07-10,Redwing Auto Parts,NC,Safety Equipment,Fire Extinguisher,5.0,66.94,334.7
,2025-04-26,Virginia Beach Vets,NC,Furniture,Standing Desk,1.0,383.11,383.11
ORD-14541,2025-02-22,Norfolk Notary,NC,Office Supplies,Stapler Set,2.0,18.55,37.1
ORD-10257,2025-03-05,Cardinal Pest Control,NC,Electronics,Label Printer,1.0,128.95,128.95
ORD-10488,2026-02-19,Greenbrier Gym,NC,Safety Equipment,Fire Extinguisher,10.0,64.85,648.5
ORD-14273,2026-03-24,Wavecrest Hotel,MD,Office Supplies,Copy Paper Case,3.0,45.08,135.24
ORD-13511,2025-05-10,Virginia Beach Vets,VA,Cleaning,Mop Kit,4.0,36.75,147.0
ORD-11470,2025-07-21,Jetty Joes Tackle,MD,Safety Equipment,Fire Extinguisher,1.0,69.09,69.09
ORD-14348,2026-01-02,Norfolk Notary,SC,Safety Equipment,Wet Floor Signs,5.0,20.0,100.0
ORD-13883,2025-11-21,Lighthouse Daycare,SC,Furniture,File Cabinet,1.0,94.31,94.31
ORD-13238,2025-02-14,Beacon Bookkeeping,NC,Furniture,Task Chair,1.0,161.33,161.33
ORD-14923,2026-05-03,Driftwood Decor,VA,Food & Beverage,Tea Sampler,2.0,20.73,41.46
ORD-10671,2025-08-11,Emerald Cleaners,DC,Electronics,27in Monitor,3.0,210.93,632.79
ORD-12337,2025-06-22,Osprey Optics,VA,Office Supplies,Whiteboard,1.0,65.54,65.54
ORD-11367,2025-03-10,Tidewater Roofing,MD,Safety Equipment,First Aid Kit,3.0,44.19,132.57
ORD-11271,2025-04-28,Mount Trashmore Mini Golf,NC,Safety Equipment,First Aid Kit,5.0,47.66,238.29999999999998
ORD-10517,2025-04-08,Jetty Joes Tackle,VA,Office Supplies,Whiteboard,10.0,61.01,610.1
ORD-10507,2026-01-16,Kettle Crumb Bakery,SC,Cleaning,Mop Kit,2.0,38.38,76.76
ORD-13363,2025-07-25,Wavecrest Hotel,DC,Electronics,Wireless Mouse,4.0,25.99,103.96
ORD-14956,2025-09-20,Cardinal Pest Control,MD,Safety Equipment,Wet Floor Signs,1.0,19.38,19.38
ORD-13012,2025-05-18,Oceanfront Surf Shop,SC,Office Supplies,Stapler Set,1.0,18.9,18.9
ORD-12887,2026-01-26,Xpress Couriers,NC,Food & Beverage,Snack Variety Box,5.0,37.73,188.64999999999998
ORD-10452,2025-03-18,Kettle Crumb Bakery,DC,Food & Beverage,Water Cooler Jug,2.0,12.53,25.06
ORD-13843,2025-06-03,Pembroke Law Group,VA,Electronics,27in Monitor,5.0,227.58,1137.9
ORD-14169,2025-01-02,Uptown Barbers,NC,Safety Equipment,Safety Vest 10-Pack,2.0,51.9,103.8
ORD-10601,2026-01-04,Virginia Beach Vets,MD,Food & Beverage,Snack Variety Box,1.0,34.28,34.28
ORD-14567,2025-11-07,Kettle Crumb Bakery,MD,Safety Equipment,First Aid Kit,8.0,45.83,366.64
ORD-12877,2025-06-25,Bayview Dental,DC,Food & Beverage,Snack Variety Box,1.0,36.36,36.36
ORD-12830,2026-04-20,Kempsville Karate,NC,Electronics,27in Monitor,2.0,209.81,419.62
ORD-12096,2026-03-19,James River Tours,DC,Cleaning,Hand Soap Case,5.0,30.41,152.05
ORD-14853,2025-10-26,Virginia Beach Vets,DC,Cleaning,Trash Liners Box,10.0,24.66,246.6
ORD-13688,2026-03-04,James River Tours,VA,Furniture,Bookshelf,10.0,107.89,1078.9
ORD-11166,2025-10-03,Virginia Beach Vets,SC,Safety Equipment,Wet Floor Signs,2.0,20.42,40.84
ORD-11391,2025-05-18,Greenbrier Gym,DC,Furniture,Standing Desk,5.0,384.15,1920.75
ORD-10511,2025-07-22,Greenbrier Gym,MD,Safety Equipment,Wet Floor Signs,2.0,19.1,38.2
ORD-11221,2025-12-18,Driftwood Decor,MD,Safety Equipment,Wet Floor Signs,10.0,20.38,203.79999999999998
ORD-12466,2025-10-28,Beacon Bookkeeping,SC,Office Supplies,Stapler Set,3.0,17.76,53.28
ORD-10026,2025-09-14,Chesapeake Motors,DC,Furniture,File Cabinet,3.0,97.09,291.27
ORD-12722,2025-12-05,Marlin Print Shop,NC,Furniture,File Cabinet,2.0,105.79,211.58
ORD-14634,2026-05-18,Greenbrier Gym,NC,Cleaning,Hand Soap Case,10.0,28.43,284.3
ORD-12013,2025-08-08,Kettle Crumb Bakery,VA,Safety Equipment,Safety Vest 10-Pack,2.0,52.12,104.24
ORD-11991,2025-07-16,Ironclad Fitness,NC,Electronics,Wireless Mouse,8.0,26.61,212.88
ORD-14118,2025-09-16,Pembroke Law Group,MD,Electronics,27in Monitor,8.0,223.83,1790.64
ORD-12841,2026-05-15,Xpress Couriers,NC,Safety Equipment,Safety Vest 10-Pack,3.0,52.68,158.04
ORD-12300,2026-05-04,First Colony Realty,MD,Office Supplies,Copy Paper Case,1.0,43.52,43.52
ORD-12837,2025-12-14,Hilltop Hardware,,Office Supplies,Copy Paper Case,5.0,44.31,221.55
ORD-14240,2025-12-06,Yorktown Catering,MD,Electronics,Wireless Mouse,1.0,24.19,24.19
ORD-10565,2025-05-23,Salem Lanes Bowling,NC,Office Supplies,Copy Paper Case,8.0,41.19,329.52
ORD-11757,2025-01-11,Beacon Bookkeeping,DC,Safety Equipment,First Aid Kit,2.0,44.77,89.54
ORD-14296,2025-03-10,First Colony Realty,VA,Safety Equipment,Safety Vest 10-Pack,8.0,53.97,431.76
ORD-14771,2025-05-14,Salem Lanes Bowling,NC,Food & Beverage,Water Cooler Jug,1.0,13.19,13.19
ORD-12563,2026-03-26,Bayview Dental,NC,Office Supplies,Stapler Set,1.0,17.61,17.61
ORD-11492,2025-12-05,Foxtail Florist,NC,Electronics,Label Printer,1.0,136.24,136.24
ORD-10688,2025-01-25,Ironclad Fitness,DC,Food & Beverage,Snack Variety Box,8.0,35.8,286.4
ORD-14086,2025-04-20,Cardinal Pest Control,SC,Safety Equipment,Safety Vest 10-Pack,4.0,49.47,197.88
ORD-11358,2025-10-20,Dominion Cafe,DC,Food & Beverage,Snack Variety Box,8.0,35.28,282.24
ORD-11547,2026-02-14,Emerald Cleaners,VA,Office Supplies,Copy Paper Case,2.0,41.08,82.16
ORD-11790,2026-04-25,Kettle Crumb Bakery,SC,Food & Beverage,Water Cooler Jug,10.0,12.84,128.4
ORD-11968,2026-02-10,Redwing Auto Parts,DC,Office Supplies,Copy Paper Case,4.0,43.07,172.28
ORD-13891,2025-06-13,Greenbrier Gym,MD,Furniture,File Cabinet,8.0,105.56,844.48
ORD-11876,2025-11-14,Quality Crab,SC,Electronics,Label Printer,1.0,131.6,131.6
ORD-12216,2025-12-05,Marlin Print Shop,NC,Cleaning,Hand Soap Case,1.0,31.12,31.12
ORD-10525,2025-03-30,Inlet Ice Cream,SC,Office Supplies,Whiteboard,5.0,62.84,314.20000000000005
ORD-13045,2025-06-02,Virginia Beach Vets,NC,Office Supplies,Whiteboard,1.0,61.51,61.51
ORD-12713,2026-01-10,Mount Trashmore Mini Golf,DC,Furniture,Standing Desk,5.0,418.32,2091.6
ORD-13878,2026-01-05,Dominion Cafe,DC,Safety Equipment,First Aid Kit,10.0,47.44,474.4
ORD-13165,2025-11-02,James River Tours,VA,Safety Equipment,First Aid Kit,10.0,48.41,484.09999999999997
ORD-10501,2026-02-14,Emerald Cleaners,MD,Safety Equipment,Safety Vest 10-Pack,1.0,54.68,54.68
